"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block","accuracy","slider_start","choices","standardized_response","correct","num_attention_checks_correct"
"dot matrix survey3","survey","17","127789","0.0-17.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","16560","","{""P0_Q0"":null,""P0_Q1"":{""movein"":0,""moveout"":4,""shopping"":0,""walk"":0,""park"":0,""school"":0}}","","","","","","3","[]","","","","",""
"sliderTrial","html-slider-response","18","139710","0.0-18.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","11920","[""SV_PolicingMSA/NY_3438/IMG_11_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_10_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_2_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_9_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_12_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_3_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_1_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_8_3438.jpg""]","2","","","","","","3","","4","[""./rc_img/cop_condGroup_17_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_17_SafeStreets_autoscaled.png""]","2","",""
"sliderTrial","html-slider-response","19","146165","0.0-19.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","6454","[""SV_PolicingMSA/NY_3438/IMG_11_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_10_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_2_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_9_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_12_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_3_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_1_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_8_3438.jpg""]","1","","","","","","3","","4","[""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png""]","1","",""
"sliderTrial","html-slider-response","20","148915","0.0-20.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","2750","[""SV_PolicingMSA/NY_3438/IMG_11_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_10_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_2_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_9_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_12_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_3_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_1_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_8_3438.jpg""]","6","","","","","","3","","4","[""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png""]","2","",""
"sliderTrial","html-slider-response","21","155059","0.0-21.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","6142","[""SV_PolicingMSA/NY_3438/IMG_11_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_10_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_2_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_9_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_12_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_3_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_1_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_8_3438.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","22","158075","0.0-22.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","3015","[""SV_PolicingMSA/NY_3438/IMG_11_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_10_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_2_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_9_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_12_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_3_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_1_3438.jpg"",""SV_PolicingMSA/NY_3438/IMG_8_3438.jpg""]","2","","","","","","3","","4","[""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png""]","2","",""
"before_SVSlide_prompt","html-button-response","23","159749","0.0-23.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","1673","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","24","160762","0.0-24.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_1585/IMG_1_1585.jpg","null","","","","","","0","","","","","",""
"street view slide show","image-button-response","25","161775","0.0-25.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_1585/IMG_12_1585.jpg","null","","","","","","0","","","","","",""
"street view slide show","image-button-response","26","162789","0.0-26.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_1585/IMG_14_1585.jpg","null","","","","","","0","","","","","",""
"street view slide show","image-button-response","27","163803","0.0-27.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_1585/IMG_0_1585.jpg","null","","","","","","0","","","","","",""
"street view slide show","image-button-response","28","164816","0.0-28.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_1585/IMG_6_1585.jpg","null","","","","","","0","","","","","",""
"street view slide show","image-button-response","29","165833","0.0-29.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_1585/IMG_13_1585.jpg","null","","","","","","0","","","","","",""
"street view slide show","image-button-response","30","166834","0.0-30.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_1585/IMG_11_1585.jpg","null","","","","","","0","","","","","",""
"street view slide show","image-button-response","31","167844","0.0-31.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_1585/IMG_5_1585.jpg","null","","","","","","0","","","","","",""
"dot matrix survey1","survey","32","184916","0.0-32.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","17059","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":2,""safe"":3,""walkable"":3,""traditional"":2,""diverse"":1}}","","","","","","0","[]","","","","",""
"dot matrix survey2","survey","33","193921","0.0-33.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","8998","","{""P0_Q0"":null,""P0_Q1"":{""violence"":1,""crime"":1,""drug"":0,""schools"":3,""opportunities"":2}}","","","","","","0","[]","","","","",""
"dot matrix survey3","survey","34","206758","0.0-34.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","12831","","{""P0_Q0"":null,""P0_Q1"":{""movein"":3,""moveout"":0,""shopping"":3,""walk"":2,""park"":3,""school"":2}}","","","","","","0","[]","","","","",""
"sliderTrial","html-slider-response","35","210980","0.0-35.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","4220","[""SV_PolicingMSA/NY_1585/IMG_1_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_12_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_14_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_0_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_6_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_13_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_11_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_5_1585.jpg""]","1","","","","","","0","","4","[""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png""]","1","",""
"sliderTrial","html-slider-response","36","214058","0.0-36.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","3078","[""SV_PolicingMSA/NY_1585/IMG_1_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_12_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_14_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_0_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_6_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_13_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_11_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_5_1585.jpg""]","1","","","","","","0","","4","[""./rc_img/cop_condGroup_1_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_1_SafeStreets_autoscaled.png""]","1","",""
"sliderTrial","html-slider-response","37","218758","0.0-37.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","4699","[""SV_PolicingMSA/NY_1585/IMG_1_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_12_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_14_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_0_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_6_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_13_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_11_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_5_1585.jpg""]","3","","","","","","0","","4","[""./rc_img/cop_condGroup_3_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_3_SafeStreets_autoscaled.png""]","3","",""
"sliderTrial_attention","html-slider-response","38","229199","0.0-38.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","[""SV_PolicingMSA/NY_1585/IMG_1_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_12_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_14_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_0_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_6_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_13_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_11_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_5_1585.jpg""]","null","","","","","","0","","4","[""./assets/img/attnchk.png"",""./assets/img/attnchk.png""]","","true",""
"sliderTrial","html-slider-response","39","232468","0.0-39.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","3269","[""SV_PolicingMSA/NY_1585/IMG_1_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_12_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_14_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_0_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_6_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_13_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_11_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_5_1585.jpg""]","1","","","","","","0","","4","[""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png""]","1","",""
"sliderTrial","html-slider-response","40","234983","0.0-40.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","2513","[""SV_PolicingMSA/NY_1585/IMG_1_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_12_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_14_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_0_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_6_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_13_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_11_1585.jpg"",""SV_PolicingMSA/NY_1585/IMG_5_1585.jpg""]","5","","","","","","0","","4","[""./rc_img/cop_condGroup_2_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_2_CommunitySafety_autoscaled.png""]","3","",""
"before_SVSlide_prompt","html-button-response","41","236178","0.0-41.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","1195","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","42","237266","0.0-42.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_4412/IMG_5_4412.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","43","238276","0.0-43.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_4412/IMG_4_4412.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","44","239288","0.0-44.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_4412/IMG_11_4412.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","45","240299","0.0-45.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_4412/IMG_14_4412.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","46","241306","0.0-46.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_4412/IMG_7_4412.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","47","242322","0.0-47.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_4412/IMG_1_4412.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","48","243331","0.0-48.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_4412/IMG_12_4412.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","49","244346","0.0-49.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_4412/IMG_9_4412.jpg","null","","","","","","3","","","","","",""
"dot matrix survey1","survey","50","258535","0.0-50.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","14179","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":2,""safe"":3,""walkable"":3,""traditional"":2,""diverse"":3}}","","","","","","3","[]","","","","",""
"dot matrix survey2","survey","51","267169","0.0-51.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","8628","","{""P0_Q0"":null,""P0_Q1"":{""violence"":1,""crime"":1,""drug"":0,""schools"":2,""opportunities"":2}}","","","","","","3","[]","","","","",""
"dot matrix survey3","survey","52","282689","0.0-52.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","15509","","{""P0_Q0"":null,""P0_Q1"":{""movein"":3,""moveout"":1,""shopping"":3,""walk"":2,""park"":2,""school"":2}}","","","","","","3","[]","","","","",""
"sliderTrial","html-slider-response","53","285884","0.0-53.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","3194","[""SV_PolicingMSA/NY_4412/IMG_5_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_4_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_11_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_14_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_7_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_1_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_12_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_9_4412.jpg""]","1","","","","","","3","","4","[""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png""]","1","",""
"sliderTrial","html-slider-response","54","288763","0.0-54.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","2878","[""SV_PolicingMSA/NY_4412/IMG_5_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_4_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_11_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_14_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_7_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_1_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_12_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_9_4412.jpg""]","1","","","","","","3","","4","[""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png""]","1","",""
"sliderTrial","html-slider-response","55","292107","0.0-55.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","3344","[""SV_PolicingMSA/NY_4412/IMG_5_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_4_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_11_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_14_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_7_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_1_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_12_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_9_4412.jpg""]","1","","","","","","3","","4","[""./rc_img/cop_condGroup_9_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_9_SafeStreets_autoscaled.png""]","1","",""
"sliderTrial","html-slider-response","56","298397","0.0-56.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","6288","[""SV_PolicingMSA/NY_4412/IMG_5_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_4_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_11_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_14_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_7_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_1_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_12_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_9_4412.jpg""]","2","","","","","","3","","4","[""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png""]","2","",""
"sliderTrial","html-slider-response","57","301901","0.0-57.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","3503","[""SV_PolicingMSA/NY_4412/IMG_5_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_4_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_11_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_14_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_7_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_1_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_12_4412.jpg"",""SV_PolicingMSA/NY_4412/IMG_9_4412.jpg""]","6","","","","","","3","","4","[""./rc_img/cop_condGroup_10_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_10_CommunitySafety_autoscaled.png""]","2","",""
"before_SVSlide_prompt","html-button-response","58","303052","0.0-58.0","","656776a7904ae00d6b91d1dd","6568ac7cab2ff39f3b46ba54","3","","","","","","","","","","","","1150","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
