"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block","accuracy","slider_start","choices","standardized_response","correct","num_attention_checks_correct"
"sliderTrial","html-slider-response","18","26509","0.0-18.0","","","","14","","","","","","","","","","","","2876","[""SV_PolicingMSA/GA_2659/IMG_13_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_1_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_11_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_5_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_2_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_14_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_7_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_8_2659.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_8_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_8_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","19","27591","0.0-19.0","","","","14","","","","","","","","","","","","1080","[""SV_PolicingMSA/GA_2659/IMG_13_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_1_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_11_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_5_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_2_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_14_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_7_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_8_2659.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_10_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_10_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","20","28642","0.0-20.0","","","","14","","","","","","","","","","","","1048","[""SV_PolicingMSA/GA_2659/IMG_13_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_1_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_11_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_5_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_2_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_14_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_7_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_8_2659.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","21","29593","0.0-21.0","","","","14","","","","","","","","","","","","948","[""SV_PolicingMSA/GA_2659/IMG_13_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_1_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_11_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_5_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_2_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_14_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_7_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_8_2659.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","22","30359","0.0-22.0","","","","14","","","","","","","","","","","","764","[""SV_PolicingMSA/GA_2659/IMG_13_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_1_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_11_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_5_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_2_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_14_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_7_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_8_2659.jpg""]","4","","","","","","5","","4","[""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png""]","4","",""
"before_SVSlide_prompt","html-button-response","23","31692","0.0-23.0","","","","14","","","","","","","","","","","","1331","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","24","32698","0.0-24.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1094/IMG_3_1094.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","25","33702","0.0-25.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1094/IMG_11_1094.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","26","34710","0.0-26.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1094/IMG_4_1094.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","27","35716","0.0-27.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1094/IMG_9_1094.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","28","36719","0.0-28.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1094/IMG_12_1094.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","29","37724","0.0-29.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1094/IMG_8_1094.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","30","38731","0.0-30.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1094/IMG_13_1094.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","31","39737","0.0-31.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1094/IMG_7_1094.jpg","null","","","","","","2","","","","","",""
"dot matrix survey1","survey","32","41505","0.0-32.0","","","","14","","","","","","","","","","","","1754","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","2","[]","","","","",""
"dot matrix survey2","survey","33","42254","0.0-33.0","","","","14","","","","","","","","","","","","739","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","2","[]","","","","",""
"dot matrix survey3","survey","34","43584","0.0-34.0","","","","14","","","","","","","","","","","","1321","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","2","[]","","","","",""
"sliderTrial","html-slider-response","35","45353","0.0-35.0","","","","14","","","","","","","","","","","","1767","[""SV_PolicingMSA/GA_1094/IMG_3_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_11_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_4_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_9_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_12_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_8_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_13_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_7_1094.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","36","45904","0.0-36.0","","","","14","","","","","","","","","","","","549","[""SV_PolicingMSA/GA_1094/IMG_3_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_11_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_4_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_9_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_12_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_8_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_13_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_7_1094.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","37","46172","0.0-37.0","","","","14","","","","","","","","","","","","266","[""SV_PolicingMSA/GA_1094/IMG_3_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_11_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_4_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_9_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_12_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_8_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_13_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_7_1094.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_1_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_1_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","38","46492","0.0-38.0","","","","14","","","","","","","","","","","","318","[""SV_PolicingMSA/GA_1094/IMG_3_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_11_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_4_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_9_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_12_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_8_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_13_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_7_1094.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","39","46873","0.0-39.0","","","","14","","","","","","","","","","","","378","[""SV_PolicingMSA/GA_1094/IMG_3_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_11_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_4_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_9_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_12_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_8_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_13_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_7_1094.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_2_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_2_CommunitySafety_autoscaled.png""]","4","",""
"before_SVSlide_prompt","html-button-response","40","48203","0.0-40.0","","","","14","","","","","","","","","","","","1330","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","41","49209","0.0-41.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_10_1832.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","42","50213","0.0-42.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_9_1832.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","43","51219","0.0-43.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_1_1832.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","44","52222","0.0-44.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_8_1832.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","45","53228","0.0-45.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_11_1832.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","46","54233","0.0-46.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_2_1832.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","47","55238","0.0-47.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_12_1832.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","48","56244","0.0-48.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_7_1832.jpg","null","","","","","","2","","","","","",""
"dot matrix survey1","survey","49","58100","0.0-49.0","","","","14","","","","","","","","","","","","1839","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","2","[]","","","","",""
"dot matrix survey2","survey","50","58679","0.0-50.0","","","","14","","","","","","","","","","","","572","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","2","[]","","","","",""
"dot matrix survey3","survey","51","59923","0.0-51.0","","","","14","","","","","","","","","","","","1236","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","2","[]","","","","",""
"sliderTrial","html-slider-response","52","61802","0.0-52.0","","","","14","","","","","","","","","","","","1877","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","53","62488","0.0-53.0","","","","14","","","","","","","","","","","","684","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","54","62834","0.0-54.0","","","","14","","","","","","","","","","","","343","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","55","63052","0.0-55.0","","","","14","","","","","","","","","","","","217","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","56","63417","0.0-56.0","","","","14","","","","","","","","","","","","363","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_12_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_12_SafeStreets_autoscaled.png""]","4","",""
"before_SVSlide_prompt","html-button-response","57","64734","0.0-57.0","","","","14","","","","","","","","","","","","1316","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","58","65739","0.0-58.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_13_2658.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","59","66744","0.0-59.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_1_2658.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","60","67748","0.0-60.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_12_2658.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","61","68754","0.0-61.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_5_2658.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","62","69761","0.0-62.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_7_2658.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","63","70768","0.0-63.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_0_2658.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","64","71774","0.0-64.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_14_2658.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","65","72779","0.0-65.0","","","","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2658/IMG_3_2658.jpg","null","","","","","","4","","","","","",""
"dot matrix survey1","survey","66","74459","0.0-66.0","","","","14","","","","","","","","","","","","1669","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","4","[]","","","","",""
"dot matrix survey2","survey","67","75090","0.0-67.0","","","","14","","","","","","","","","","","","625","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","4","[]","","","","",""
"dot matrix survey3","survey","68","76567","0.0-68.0","","","","14","","","","","","","","","","","","1471","","{""P0_Q0"":null,""P0_Q1"":null}","","","","","","4","[]","","","","",""
"sliderTrial","html-slider-response","69","78653","0.0-69.0","","","","14","","","","","","","","","","","","2083","[""SV_PolicingMSA/GA_2658/IMG_13_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_1_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_12_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_5_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_7_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_0_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_14_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_3_2658.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","70","79215","0.0-70.0","","","","14","","","","","","","","","","","","560","[""SV_PolicingMSA/GA_2658/IMG_13_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_1_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_12_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_5_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_7_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_0_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_14_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_3_2658.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","71","79533","0.0-71.0","","","","14","","","","","","","","","","","","317","[""SV_PolicingMSA/GA_2658/IMG_13_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_1_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_12_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_5_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_7_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_0_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_14_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_3_2658.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","72","80048","0.0-72.0","","","","14","","","","","","","","","","","","514","[""SV_PolicingMSA/GA_2658/IMG_13_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_1_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_12_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_5_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_7_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_0_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_14_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_3_2658.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png""]","4","",""
