"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block","accuracy","slider_start","choices","standardized_response","correct","num_attention_checks_correct"
"sliderTrial","html-slider-response","56","280137","0.0-56.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","2519","[""SV_PolicingMSA/MI_2582/IMG_11_2582.jpg"",""SV_PolicingMSA/MI_2582/IMG_4_2582.jpg"",""SV_PolicingMSA/MI_2582/IMG_3_2582.jpg"",""SV_PolicingMSA/MI_2582/IMG_1_2582.jpg"",""SV_PolicingMSA/MI_2582/IMG_9_2582.jpg"",""SV_PolicingMSA/MI_2582/IMG_10_2582.jpg"",""SV_PolicingMSA/MI_2582/IMG_7_2582.jpg"",""SV_PolicingMSA/MI_2582/IMG_5_2582.jpg""]","1","","","","","","3","","4","[""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png""]","1","",""
"sliderTrial","html-slider-response","57","283025","0.0-57.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","2887","[""SV_PolicingMSA/MI_2582/IMG_11_2582.jpg"",""SV_PolicingMSA/MI_2582/IMG_4_2582.jpg"",""SV_PolicingMSA/MI_2582/IMG_3_2582.jpg"",""SV_PolicingMSA/MI_2582/IMG_1_2582.jpg"",""SV_PolicingMSA/MI_2582/IMG_9_2582.jpg"",""SV_PolicingMSA/MI_2582/IMG_10_2582.jpg"",""SV_PolicingMSA/MI_2582/IMG_7_2582.jpg"",""SV_PolicingMSA/MI_2582/IMG_5_2582.jpg""]","1","","","","","","3","","4","[""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png""]","1","",""
"before_SVSlide_prompt","html-button-response","58","284273","0.0-58.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","1248","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","59","285285","0.0-59.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1808/IMG_10_1808.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","60","286288","0.0-60.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1808/IMG_4_1808.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","61","287289","0.0-61.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1808/IMG_0_1808.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","62","288300","0.0-62.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1808/IMG_5_1808.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","63","289315","0.0-63.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1808/IMG_7_1808.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","64","290327","0.0-64.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1808/IMG_3_1808.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","65","291331","0.0-65.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1808/IMG_13_1808.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","66","292337","0.0-66.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1808/IMG_14_1808.jpg","null","","","","","","1","","","","","",""
"dot matrix survey1","survey","67","305739","0.0-67.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","13395","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":2,""safe"":2,""walkable"":1,""traditional"":2,""diverse"":2}}","","","","","","1","[]","","","","",""
"dot matrix survey2","survey","68","318051","0.0-68.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","12307","","{""P0_Q0"":null,""P0_Q1"":{""violence"":2,""crime"":2,""drug"":2,""schools"":2,""opportunities"":1}}","","","","","","1","[]","","","","",""
"dot matrix survey3","survey","69","331553","0.0-69.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","13499","","{""P0_Q0"":null,""P0_Q1"":{""movein"":1,""moveout"":3,""shopping"":2,""walk"":2,""park"":2,""school"":2}}","","","","","","1","[]","","","","",""
"sliderTrial_attention","html-slider-response","70","341560","0.0-70.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","[""SV_PolicingMSA/MI_1808/IMG_10_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_4_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_0_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_5_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_7_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_3_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_13_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_14_1808.jpg""]","null","","","","","","1","","4","[""./assets/img/attnchk.png"",""./assets/img/attnchk.png""]","","true",""
"sliderTrial","html-slider-response","71","353709","0.0-71.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","12147","[""SV_PolicingMSA/MI_1808/IMG_10_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_4_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_0_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_5_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_7_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_3_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_13_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_14_1808.jpg""]","1","","","","","","1","","4","[""./rc_img/cop_condGroup_10_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_10_SafeStreets_autoscaled.png""]","1","",""
"sliderTrial","html-slider-response","72","356452","0.0-72.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","2743","[""SV_PolicingMSA/MI_1808/IMG_10_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_4_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_0_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_5_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_7_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_3_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_13_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_14_1808.jpg""]","1","","","","","","1","","4","[""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png""]","1","",""
"sliderTrial","html-slider-response","73","359140","0.0-73.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","2687","[""SV_PolicingMSA/MI_1808/IMG_10_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_4_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_0_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_5_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_7_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_3_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_13_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_14_1808.jpg""]","6","","","","","","1","","4","[""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png""]","2","",""
"sliderTrial","html-slider-response","74","361924","0.0-74.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","2783","[""SV_PolicingMSA/MI_1808/IMG_10_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_4_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_0_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_5_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_7_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_3_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_13_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_14_1808.jpg""]","1","","","","","","1","","4","[""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png""]","1","",""
"sliderTrial","html-slider-response","75","364660","0.0-75.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","2735","[""SV_PolicingMSA/MI_1808/IMG_10_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_4_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_0_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_5_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_7_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_3_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_13_1808.jpg"",""SV_PolicingMSA/MI_1808/IMG_14_1808.jpg""]","1","","","","","","1","","4","[""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png""]","1","",""
"half-way","html-button-response","76","368204","0.0-76.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","3544","
    <h3>You are now half way through the study.</h3>
    <p>Please take a quick, 15-second break before you continue.</p>
    <img src='assets/img/countdown-15.gif'>
    <p>The study will automatically advance forward after the countdown is complete. <br> However, you may click ""Next"" to advance forward now if you wish.</p>
    ","0","","","","","","","","","","","",""
"before_SVSlide_prompt","html-button-response","77","371867","0.0-77.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","3663","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","78","372884","0.0-78.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1822/IMG_7_1822.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","79","373895","0.0-79.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1822/IMG_9_1822.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","80","374906","0.0-80.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1822/IMG_10_1822.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","81","375918","0.0-81.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1822/IMG_3_1822.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","82","376930","0.0-82.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1822/IMG_6_1822.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","83","377930","0.0-83.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1822/IMG_0_1822.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","84","378937","0.0-84.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1822/IMG_4_1822.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","85","379951","0.0-85.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1822/IMG_5_1822.jpg","null","","","","","","3","","","","","",""
"dot matrix survey1","survey","86","391518","0.0-86.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","11562","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":2,""safe"":2,""walkable"":1,""traditional"":2,""diverse"":1}}","","","","","","3","[]","","","","",""
"dot matrix survey2","survey","87","403142","0.0-87.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","11620","","{""P0_Q0"":null,""P0_Q1"":{""violence"":2,""crime"":2,""drug"":2,""schools"":3,""opportunities"":2}}","","","","","","3","[]","","","","",""
"dot matrix survey3","survey","88","418764","0.0-88.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","15618","","{""P0_Q0"":null,""P0_Q1"":{""movein"":2,""moveout"":3,""shopping"":3,""walk"":3,""park"":1,""school"":3}}","","","","","","3","[]","","","","",""
"sliderTrial","html-slider-response","89","426975","0.0-89.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","8210","[""SV_PolicingMSA/MI_1822/IMG_7_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_9_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_10_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_3_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_6_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_0_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_4_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_5_1822.jpg""]","6","","","","","","3","","4","[""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png""]","2","",""
"sliderTrial","html-slider-response","90","429367","0.0-90.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","2391","[""SV_PolicingMSA/MI_1822/IMG_7_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_9_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_10_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_3_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_6_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_0_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_4_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_5_1822.jpg""]","6","","","","","","3","","4","[""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png""]","2","",""
"sliderTrial","html-slider-response","91","433303","0.0-91.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","3935","[""SV_PolicingMSA/MI_1822/IMG_7_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_9_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_10_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_3_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_6_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_0_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_4_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_5_1822.jpg""]","2","","","","","","3","","4","[""./rc_img/cop_condGroup_15_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_15_SafeStreets_autoscaled.png""]","2","",""
"sliderTrial","html-slider-response","92","435958","0.0-92.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","2655","[""SV_PolicingMSA/MI_1822/IMG_7_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_9_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_10_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_3_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_6_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_0_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_4_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_5_1822.jpg""]","6","","","","","","3","","4","[""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png""]","2","",""
"sliderTrial","html-slider-response","93","439454","0.0-93.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","3495","[""SV_PolicingMSA/MI_1822/IMG_7_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_9_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_10_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_3_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_6_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_0_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_4_1822.jpg"",""SV_PolicingMSA/MI_1822/IMG_5_1822.jpg""]","6","","","","","","3","","4","[""./rc_img/cop_condGroup_2_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_2_CommunitySafety_autoscaled.png""]","2","",""
"before_SVSlide_prompt","html-button-response","94","454709","0.0-94.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","15254","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","95","455712","0.0-95.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1868/IMG_10_1868.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","96","456715","0.0-96.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1868/IMG_4_1868.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","97","457717","0.0-97.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1868/IMG_13_1868.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","98","458722","0.0-98.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1868/IMG_3_1868.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","99","459734","0.0-99.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1868/IMG_1_1868.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","100","460743","0.0-100.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1868/IMG_11_1868.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","101","461754","0.0-101.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1868/IMG_0_1868.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","102","462764","0.0-102.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/MI_1868/IMG_8_1868.jpg","null","","","","","","2","","","","","",""
"dot matrix survey1","survey","103","473440","0.0-103.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","10671","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":1,""safe"":3,""walkable"":3,""traditional"":3,""diverse"":2}}","","","","","","2","[]","","","","",""
"dot matrix survey2","survey","104","483863","0.0-104.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","10419","","{""P0_Q0"":null,""P0_Q1"":{""violence"":2,""crime"":2,""drug"":1,""schools"":3,""opportunities"":2}}","","","","","","2","[]","","","","",""
"dot matrix survey3","survey","105","500679","0.0-105.0","","656776a7904ae00d6b91d1dd","6568b2ac2a2e8dc6001b94ad","5","","","","","","","","","","","","16812","","{""P0_Q0"":null,""P0_Q1"":{""movein"":2,""moveout"":2,""shopping"":3,""walk"":3,""park"":1,""school"":3}}","","","","","","2","[]","","","","",""
