"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block","accuracy","slider_start","choices","standardized_response","correct","num_attention_checks_correct"
"street view slide show","image-button-response","10","245246","0.0-10.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_8_1832.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","11","246250","0.0-11.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_11_1832.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","12","247256","0.0-12.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_2_1832.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","13","248270","0.0-13.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_12_1832.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","14","249287","0.0-14.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1832/IMG_7_1832.jpg","null","","","","","","2","","","","","",""
"dot matrix survey1","survey","15","265194","0.0-15.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","15868","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":1,""safe"":2,""walkable"":2,""traditional"":2,""diverse"":2}}","","","","","","2","[]","","","","",""
"dot matrix survey2","survey","16","284624","0.0-16.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","19422","","{""P0_Q0"":null,""P0_Q1"":{""violence"":2,""crime"":2,""drug"":2,""schools"":1,""opportunities"":2}}","","","","","","2","[]","","","","",""
"dot matrix survey3","survey","17","380918","0.0-17.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","96288","","{""P0_Q0"":null,""P0_Q1"":{""movein"":2,""moveout"":2,""shopping"":3,""walk"":2,""park"":2,""school"":2}}","","","","","","2","[]","","","","",""
"sliderTrial","html-slider-response","18","392883","0.0-18.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","11963","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","19","394937","0.0-19.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","2052","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_1_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_1_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","20","395526","0.0-20.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","588","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","21","396583","0.0-21.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","1056","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","22","399668","0.0-22.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","3084","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_15_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_15_SafeStreets_autoscaled.png""]","4","",""
"before_SVSlide_prompt","html-button-response","23","401861","0.0-23.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","2193","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","24","402867","0.0-24.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1400/IMG_4_1400.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","25","403880","0.0-25.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1400/IMG_2_1400.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","26","404883","0.0-26.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1400/IMG_0_1400.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","27","405888","0.0-27.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1400/IMG_3_1400.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","28","406892","0.0-28.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1400/IMG_9_1400.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","29","407903","0.0-29.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1400/IMG_8_1400.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","30","408905","0.0-30.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1400/IMG_1_1400.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","31","409920","0.0-31.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1400/IMG_12_1400.jpg","null","","","","","","3","","","","","",""
"dot matrix survey1","survey","32","435159","0.0-32.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","25232","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":1,""safe"":1,""walkable"":2,""traditional"":2,""diverse"":2}}","","","","","","3","[]","","","","",""
"dot matrix survey2","survey","33","449029","0.0-33.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","13862","","{""P0_Q0"":null,""P0_Q1"":{""violence"":3,""crime"":3,""drug"":3,""schools"":1,""opportunities"":1}}","","","","","","3","[]","","","","",""
"dot matrix survey3","survey","34","466702","0.0-34.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","17668","","{""P0_Q0"":null,""P0_Q1"":{""movein"":1,""moveout"":3,""shopping"":1,""walk"":1,""park"":1,""school"":1}}","","","","","","3","[]","","","","",""
"sliderTrial","html-slider-response","35","471170","0.0-35.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","4467","[""SV_PolicingMSA/GA_1400/IMG_4_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_2_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_0_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_3_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_9_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_8_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_1_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_12_1400.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_8_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_8_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","36","472185","0.0-36.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","1014","[""SV_PolicingMSA/GA_1400/IMG_4_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_2_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_0_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_3_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_9_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_8_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_1_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_12_1400.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","37","473142","0.0-37.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","955","[""SV_PolicingMSA/GA_1400/IMG_4_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_2_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_0_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_3_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_9_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_8_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_1_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_12_1400.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","38","474091","0.0-38.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","947","[""SV_PolicingMSA/GA_1400/IMG_4_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_2_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_0_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_3_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_9_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_8_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_1_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_12_1400.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","39","475278","0.0-39.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","1186","[""SV_PolicingMSA/GA_1400/IMG_4_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_2_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_0_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_3_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_9_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_8_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_1_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_12_1400.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png""]","4","",""
"before_SVSlide_prompt","html-button-response","40","478177","0.0-40.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","2897","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","41","479181","0.0-41.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2654/IMG_5_2654.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","42","480187","0.0-42.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2654/IMG_8_2654.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","43","481188","0.0-43.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2654/IMG_6_2654.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","44","482199","0.0-44.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2654/IMG_1_2654.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","45","483205","0.0-45.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2654/IMG_0_2654.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","46","484206","0.0-46.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2654/IMG_7_2654.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","47","485209","0.0-47.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2654/IMG_3_2654.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","48","486216","0.0-48.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_2654/IMG_12_2654.jpg","null","","","","","","3","","","","","",""
"dot matrix survey1","survey","49","500227","0.0-49.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","14006","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":1,""safe"":2,""walkable"":0,""traditional"":1,""diverse"":1}}","","","","","","3","[]","","","","",""
"dot matrix survey2","survey","50","529036","0.0-50.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","28804","","{""P0_Q0"":null,""P0_Q1"":{""violence"":1,""crime"":2,""drug"":2,""schools"":2,""opportunities"":3}}","","","","","","3","[]","","","","",""
"dot matrix survey3","survey","51","546363","0.0-51.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","17322","","{""P0_Q0"":null,""P0_Q1"":{""movein"":1,""moveout"":2,""shopping"":2,""walk"":2,""park"":2,""school"":1}}","","","","","","3","[]","","","","",""
"sliderTrial","html-slider-response","52","555108","0.0-52.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","8744","[""SV_PolicingMSA/GA_2654/IMG_5_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_8_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_6_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_1_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_0_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_7_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_3_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_12_2654.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_2_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_2_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","53","556683","0.0-53.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","1573","[""SV_PolicingMSA/GA_2654/IMG_5_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_8_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_6_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_1_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_0_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_7_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_3_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_12_2654.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_10_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_10_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","54","557884","0.0-54.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","1198","[""SV_PolicingMSA/GA_2654/IMG_5_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_8_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_6_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_1_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_0_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_7_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_3_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_12_2654.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_3_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_3_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","55","559336","0.0-55.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","1450","[""SV_PolicingMSA/GA_2654/IMG_5_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_8_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_6_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_1_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_0_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_7_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_3_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_12_2654.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","56","560860","0.0-56.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","1523","[""SV_PolicingMSA/GA_2654/IMG_5_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_8_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_6_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_1_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_0_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_7_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_3_2654.jpg"",""SV_PolicingMSA/GA_2654/IMG_12_2654.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png""]","4","",""
"before_SVSlide_prompt","html-button-response","57","563153","0.0-57.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","2292","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","58","564156","0.0-58.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1789/IMG_3_1789.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","59","565168","0.0-59.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1789/IMG_8_1789.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","60","566177","0.0-60.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1789/IMG_14_1789.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","61","567179","0.0-61.0","","656776a7904ae00d6b91d1dd","6568aad618edfbe0d2ef553f","14","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/GA_1789/IMG_13_1789.jpg","null","","","","","","1","","","","","",""
