"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block","accuracy","slider_start","choices","standardized_response","correct","num_attention_checks_correct"
"street view slide show","image-button-response","10","24926","0.0-10.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_979/IMG_10_979.jpg","null","","","","","","0","","","","","",""
"street view slide show","image-button-response","11","25938","0.0-11.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_979/IMG_8_979.jpg","null","","","","","","0","","","","","",""
"street view slide show","image-button-response","12","26943","0.0-12.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_979/IMG_13_979.jpg","null","","","","","","0","","","","","",""
"street view slide show","image-button-response","13","27959","0.0-13.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_979/IMG_7_979.jpg","null","","","","","","0","","","","","",""
"street view slide show","image-button-response","14","28977","0.0-14.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_979/IMG_12_979.jpg","null","","","","","","0","","","","","",""
"dot matrix survey1","survey","15","47842","0.0-15.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","18817","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":1,""safe"":2,""walkable"":2,""traditional"":2,""diverse"":3}}","","","","","","0","[]","","","","",""
"dot matrix survey2","survey","16","63585","0.0-16.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","15733","","{""P0_Q0"":null,""P0_Q1"":{""violence"":2,""crime"":2,""drug"":1,""schools"":2,""opportunities"":2}}","","","","","","0","[]","","","","",""
"dot matrix survey3","survey","17","84474","0.0-17.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","20880","","{""P0_Q0"":null,""P0_Q1"":{""movein"":0,""moveout"":3,""shopping"":0,""walk"":0,""park"":2,""school"":2}}","","","","","","0","[]","","","","",""
"sliderTrial","html-slider-response","18","94906","0.0-18.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","10430","[""SV_PolicingMSA/NJ_979/IMG_2_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_1_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_3_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_10_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_8_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_13_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_7_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_12_979.jpg""]","5","","","","","","0","","4","[""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png""]","5","",""
"sliderTrial_attention","html-slider-response","19","104920","0.0-19.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","[""SV_PolicingMSA/NJ_979/IMG_2_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_1_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_3_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_10_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_8_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_13_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_7_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_12_979.jpg""]","null","","","","","","0","","4","[""./assets/img/attnchk.png"",""./assets/img/attnchk.png""]","","true",""
"sliderTrial","html-slider-response","20","112403","0.0-20.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","7480","[""SV_PolicingMSA/NJ_979/IMG_2_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_1_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_3_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_10_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_8_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_13_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_7_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_12_979.jpg""]","5","","","","","","0","","4","[""./rc_img/cop_condGroup_2_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_2_SafeStreets_autoscaled.png""]","5","",""
"sliderTrial","html-slider-response","21","117933","0.0-21.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","5529","[""SV_PolicingMSA/NJ_979/IMG_2_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_1_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_3_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_10_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_8_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_13_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_7_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_12_979.jpg""]","5","","","","","","0","","4","[""./rc_img/cop_condGroup_17_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_17_SafeStreets_autoscaled.png""]","5","",""
"sliderTrial","html-slider-response","22","121179","0.0-22.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","3244","[""SV_PolicingMSA/NJ_979/IMG_2_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_1_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_3_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_10_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_8_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_13_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_7_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_12_979.jpg""]","3","","","","","","0","","4","[""./rc_img/cop_condGroup_9_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_9_CommunitySafety_autoscaled.png""]","5","",""
"sliderTrial","html-slider-response","23","126200","0.0-23.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","5019","[""SV_PolicingMSA/NJ_979/IMG_2_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_1_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_3_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_10_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_8_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_13_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_7_979.jpg"",""SV_PolicingMSA/NJ_979/IMG_12_979.jpg""]","3","","","","","","0","","4","[""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png""]","5","",""
"before_SVSlide_prompt","html-button-response","24","127809","0.0-24.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","1609","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","25","128820","0.0-25.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1052/IMG_10_1052.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","26","129830","0.0-26.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1052/IMG_13_1052.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","27","130844","0.0-27.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1052/IMG_5_1052.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","28","131850","0.0-28.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1052/IMG_11_1052.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","29","132865","0.0-29.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1052/IMG_12_1052.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","30","133871","0.0-30.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1052/IMG_4_1052.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","31","134874","0.0-31.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1052/IMG_3_1052.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","32","135884","0.0-32.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1052/IMG_0_1052.jpg","null","","","","","","3","","","","","",""
"dot matrix survey1","survey","33","146311","0.0-33.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","10416","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":3,""safe"":3,""walkable"":3,""traditional"":3,""diverse"":2}}","","","","","","3","[]","","","","",""
"dot matrix survey2","survey","34","154690","0.0-34.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","8374","","{""P0_Q0"":null,""P0_Q1"":{""violence"":1,""crime"":1,""drug"":1,""schools"":3,""opportunities"":3}}","","","","","","3","[]","","","","",""
"dot matrix survey3","survey","35","168848","0.0-35.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","14151","","{""P0_Q0"":null,""P0_Q1"":{""movein"":3,""moveout"":1,""shopping"":3,""walk"":2,""park"":3,""school"":3}}","","","","","","3","[]","","","","",""
"sliderTrial","html-slider-response","36","174706","0.0-36.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","5856","[""SV_PolicingMSA/NJ_1052/IMG_10_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_13_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_5_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_11_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_12_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_4_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_3_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_0_1052.jpg""]","5","","","","","","3","","4","[""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","37","177663","0.0-37.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","2956","[""SV_PolicingMSA/NJ_1052/IMG_10_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_13_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_5_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_11_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_12_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_4_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_3_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_0_1052.jpg""]","5","","","","","","3","","4","[""./rc_img/cop_condGroup_1_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_1_CommunitySafety_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","38","180341","0.0-38.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","2676","[""SV_PolicingMSA/NJ_1052/IMG_10_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_13_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_5_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_11_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_12_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_4_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_3_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_0_1052.jpg""]","3","","","","","","3","","4","[""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","39","183861","0.0-39.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","3519","[""SV_PolicingMSA/NJ_1052/IMG_10_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_13_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_5_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_11_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_12_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_4_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_3_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_0_1052.jpg""]","5","","","","","","3","","4","[""./rc_img/cop_condGroup_12_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_12_CommunitySafety_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","40","186347","0.0-40.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","2484","[""SV_PolicingMSA/NJ_1052/IMG_10_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_13_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_5_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_11_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_12_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_4_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_3_1052.jpg"",""SV_PolicingMSA/NJ_1052/IMG_0_1052.jpg""]","3","","","","","","3","","4","[""./rc_img/cop_condGroup_3_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_3_SafeStreets_autoscaled.png""]","3","",""
"before_SVSlide_prompt","html-button-response","41","188039","0.0-41.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","1691","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","42","189048","0.0-42.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_14_5291.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","43","190050","0.0-43.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_6_5291.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","44","191058","0.0-44.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_3_5291.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","45","192071","0.0-45.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_5_5291.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","46","193089","0.0-46.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_8_5291.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","47","194103","0.0-47.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_9_5291.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","48","195120","0.0-48.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_4_5291.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","49","196126","0.0-49.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_2_5291.jpg","null","","","","","","4","","","","","",""
"dot matrix survey1","survey","50","210666","0.0-50.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","14528","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":1,""safe"":1,""walkable"":1,""traditional"":1,""diverse"":2}}","","","","","","4","[]","","","","",""
"dot matrix survey2","survey","51","219138","0.0-51.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","8467","","{""P0_Q0"":null,""P0_Q1"":{""violence"":3,""crime"":3,""drug"":3,""schools"":2,""opportunities"":2}}","","","","","","4","[]","","","","",""
"dot matrix survey3","survey","52","231930","0.0-52.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","12786","","{""P0_Q0"":null,""P0_Q1"":{""movein"":0,""moveout"":4,""shopping"":1,""walk"":0,""park"":2,""school"":1}}","","","","","","4","[]","","","","",""
"sliderTrial","html-slider-response","53","236711","0.0-53.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","4779","[""SV_PolicingMSA/NY_5291/IMG_14_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_6_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_3_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_5_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_8_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_9_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_4_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_2_5291.jpg""]","3","","","","","","4","","4","[""./rc_img/cop_condGroup_8_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_8_CommunitySafety_autoscaled.png""]","5","",""
"sliderTrial","html-slider-response","54","239177","0.0-54.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","2464","[""SV_PolicingMSA/NY_5291/IMG_14_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_6_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_3_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_5_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_8_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_9_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_4_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_2_5291.jpg""]","3","","","","","","4","","4","[""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png""]","5","",""
"sliderTrial","html-slider-response","55","241251","0.0-55.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","2072","[""SV_PolicingMSA/NY_5291/IMG_14_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_6_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_3_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_5_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_8_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_9_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_4_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_2_5291.jpg""]","5","","","","","","4","","4","[""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png""]","5","",""
"sliderTrial","html-slider-response","56","245310","0.0-56.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","4058","[""SV_PolicingMSA/NY_5291/IMG_14_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_6_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_3_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_5_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_8_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_9_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_4_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_2_5291.jpg""]","5","","","","","","4","","4","[""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png""]","5","",""
"sliderTrial","html-slider-response","57","247647","0.0-57.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","2335","[""SV_PolicingMSA/NY_5291/IMG_14_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_6_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_3_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_5_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_8_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_9_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_4_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_2_5291.jpg""]","3","","","","","","4","","4","[""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png""]","5","",""
"before_SVSlide_prompt","html-button-response","58","250399","0.0-58.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","2751","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","59","251411","0.0-59.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5249/IMG_1_5249.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","60","252422","0.0-60.0","","656776a7904ae00d6b91d1dd","6568acf16915e4810e9b555f","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5249/IMG_7_5249.jpg","null","","","","","","1","","","","","",""
