"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block","accuracy","slider_start","choices","standardized_response","correct","num_attention_checks_correct"
"street view slide show","image-button-response","11","75657","0.0-11.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_2009/IMG_5_2009.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","12","76671","0.0-12.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_2009/IMG_2_2009.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","13","77683","0.0-13.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_2009/IMG_0_2009.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","14","78696","0.0-14.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_2009/IMG_3_2009.jpg","null","","","","","","1","","","","","",""
"dot matrix survey1","survey","15","98888","0.0-15.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","20137","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":0,""safe"":2,""walkable"":1,""traditional"":1,""diverse"":2}}","","","","","","1","[]","","","","",""
"dot matrix survey2","survey","16","111442","0.0-16.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","12542","","{""P0_Q0"":null,""P0_Q1"":{""violence"":3,""crime"":3,""drug"":4,""schools"":0,""opportunities"":0}}","","","","","","1","[]","","","","",""
"dot matrix survey3","survey","17","130171","0.0-17.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","18720","","{""P0_Q0"":null,""P0_Q1"":{""movein"":4,""moveout"":4,""shopping"":1,""walk"":2,""park"":2,""school"":2}}","","","","","","1","[]","","","","",""
"sliderTrial","html-slider-response","18","140251","0.0-18.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","10079","[""SV_PolicingMSA/CA_2009/IMG_8_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_9_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_1_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_6_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_5_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_2_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_0_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_3_2009.jpg""]","3","","","","","","1","","4","[""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","19","145718","0.0-19.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","5465","[""SV_PolicingMSA/CA_2009/IMG_8_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_9_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_1_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_6_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_5_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_2_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_0_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_3_2009.jpg""]","5","","","","","","1","","4","[""./rc_img/cop_condGroup_9_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_9_CommunitySafety_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","20","150277","0.0-20.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","4558","[""SV_PolicingMSA/CA_2009/IMG_8_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_9_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_1_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_6_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_5_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_2_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_0_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_3_2009.jpg""]","3","","","","","","1","","4","[""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png""]","3","",""
"sliderTrial_attention","html-slider-response","21","160288","0.0-21.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","[""SV_PolicingMSA/CA_2009/IMG_8_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_9_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_1_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_6_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_5_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_2_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_0_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_3_2009.jpg""]","null","","","","","","1","","4","[""./assets/img/attnchk.png"",""./assets/img/attnchk.png""]","","true",""
"sliderTrial","html-slider-response","22","164504","0.0-22.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","4213","[""SV_PolicingMSA/CA_2009/IMG_8_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_9_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_1_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_6_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_5_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_2_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_0_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_3_2009.jpg""]","5","","","","","","1","","4","[""./rc_img/cop_condGroup_12_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_12_CommunitySafety_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","23","167536","0.0-23.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","3032","[""SV_PolicingMSA/CA_2009/IMG_8_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_9_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_1_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_6_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_5_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_2_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_0_2009.jpg"",""SV_PolicingMSA/CA_2009/IMG_3_2009.jpg""]","3","","","","","","1","","4","[""./rc_img/cop_condGroup_10_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_10_SafeStreets_autoscaled.png""]","3","",""
"before_SVSlide_prompt","html-button-response","24","169036","0.0-24.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","1498","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","25","170041","0.0-25.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8565/IMG_3_8565.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","26","171050","0.0-26.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8565/IMG_12_8565.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","27","172097","0.0-27.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8565/IMG_5_8565.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","28","173120","0.0-28.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8565/IMG_7_8565.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","29","174138","0.0-29.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8565/IMG_1_8565.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","30","175150","0.0-30.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8565/IMG_2_8565.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","31","176161","0.0-31.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8565/IMG_8_8565.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","32","177175","0.0-32.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8565/IMG_6_8565.jpg","null","","","","","","4","","","","","",""
"dot matrix survey1","survey","33","204311","0.0-33.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","27094","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":3,""safe"":2,""walkable"":1,""traditional"":3,""diverse"":2}}","","","","","","4","[]","","","","",""
"dot matrix survey2","survey","34","224888","0.0-34.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","20568","","{""P0_Q0"":null,""P0_Q1"":{""violence"":1,""crime"":1,""drug"":2,""schools"":3,""opportunities"":3}}","","","","","","4","[]","","","","",""
"dot matrix survey3","survey","35","245490","0.0-35.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","20594","","{""P0_Q0"":null,""P0_Q1"":{""movein"":3,""moveout"":2,""shopping"":2,""walk"":2,""park"":2,""school"":2}}","","","","","","4","[]","","","","",""
"sliderTrial","html-slider-response","36","250331","0.0-36.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","4840","[""SV_PolicingMSA/CA_8565/IMG_3_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_12_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_5_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_7_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_1_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_2_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_8_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_6_8565.jpg""]","3","","","","","","4","","4","[""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","37","252952","0.0-37.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","2620","[""SV_PolicingMSA/CA_8565/IMG_3_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_12_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_5_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_7_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_1_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_2_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_8_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_6_8565.jpg""]","5","","","","","","4","","4","[""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","38","255507","0.0-38.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","2554","[""SV_PolicingMSA/CA_8565/IMG_3_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_12_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_5_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_7_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_1_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_2_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_8_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_6_8565.jpg""]","3","","","","","","4","","4","[""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","39","258140","0.0-39.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","2631","[""SV_PolicingMSA/CA_8565/IMG_3_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_12_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_5_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_7_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_1_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_2_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_8_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_6_8565.jpg""]","3","","","","","","4","","4","[""./rc_img/cop_condGroup_15_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_15_SafeStreets_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","40","260421","0.0-40.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","2281","[""SV_PolicingMSA/CA_8565/IMG_3_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_12_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_5_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_7_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_1_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_2_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_8_8565.jpg"",""SV_PolicingMSA/CA_8565/IMG_6_8565.jpg""]","3","","","","","","4","","4","[""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png""]","3","",""
"before_SVSlide_prompt","html-button-response","41","261716","0.0-41.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","1294","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","42","262725","0.0-42.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8990/IMG_8_8990.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","43","263741","0.0-43.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8990/IMG_9_8990.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","44","264753","0.0-44.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8990/IMG_13_8990.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","45","265768","0.0-45.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8990/IMG_5_8990.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","46","266785","0.0-46.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8990/IMG_2_8990.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","47","267799","0.0-47.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8990/IMG_14_8990.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","48","268813","0.0-48.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8990/IMG_12_8990.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","49","269829","0.0-49.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_8990/IMG_10_8990.jpg","null","","","","","","3","","","","","",""
"dot matrix survey1","survey","50","296889","0.0-50.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","27046","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":0,""safe"":1,""walkable"":2,""traditional"":1,""diverse"":1}}","","","","","","3","[]","","","","",""
"dot matrix survey2","survey","51","306247","0.0-51.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","9351","","{""P0_Q0"":null,""P0_Q1"":{""violence"":3,""crime"":3,""drug"":4,""schools"":0,""opportunities"":0}}","","","","","","3","[]","","","","",""
"dot matrix survey3","survey","52","322100","0.0-52.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","15845","","{""P0_Q0"":null,""P0_Q1"":{""movein"":1,""moveout"":3,""shopping"":2,""walk"":1,""park"":2,""school"":2}}","","","","","","3","[]","","","","",""
"sliderTrial","html-slider-response","53","325283","0.0-53.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","3181","[""SV_PolicingMSA/CA_8990/IMG_8_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_9_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_13_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_5_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_2_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_14_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_12_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_10_8990.jpg""]","3","","","","","","3","","4","[""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","54","327359","0.0-54.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","2075","[""SV_PolicingMSA/CA_8990/IMG_8_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_9_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_13_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_5_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_2_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_14_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_12_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_10_8990.jpg""]","5","","","","","","3","","4","[""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","55","329650","0.0-55.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","2290","[""SV_PolicingMSA/CA_8990/IMG_8_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_9_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_13_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_5_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_2_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_14_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_12_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_10_8990.jpg""]","3","","","","","","3","","4","[""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","56","335040","0.0-56.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","5390","[""SV_PolicingMSA/CA_8990/IMG_8_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_9_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_13_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_5_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_2_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_14_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_12_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_10_8990.jpg""]","3","","","","","","3","","4","[""./rc_img/cop_condGroup_17_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_17_SafeStreets_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","57","337885","0.0-57.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","2845","[""SV_PolicingMSA/CA_8990/IMG_8_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_9_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_13_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_5_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_2_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_14_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_12_8990.jpg"",""SV_PolicingMSA/CA_8990/IMG_10_8990.jpg""]","3","","","","","","3","","4","[""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png""]","3","",""
"before_SVSlide_prompt","html-button-response","58","339250","0.0-58.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","1363","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","59","340370","0.0-59.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_2011/IMG_0_2011.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","60","341378","0.0-60.0","","656776a7904ae00d6b91d1dd","6568abf80701421fc3443fda","1","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CA_2011/IMG_1_2011.jpg","null","","","","","","2","","","","","",""
