"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block","accuracy","slider_start","choices","standardized_response","correct","num_attention_checks_correct"
"street view slide show","image-button-response","10","24059","0.0-10.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_2726/IMG_1_2726.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","11","25066","0.0-11.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_2726/IMG_10_2726.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","12","26073","0.0-12.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_2726/IMG_12_2726.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","13","27078","0.0-13.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_2726/IMG_7_2726.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","14","28086","0.0-14.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_2726/IMG_2_2726.jpg","null","","","","","","2","","","","","",""
"dot matrix survey1","survey","15","46279","0.0-15.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","18153","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":1,""safe"":4,""walkable"":3,""traditional"":3,""diverse"":2}}","","","","","","2","[]","","","","",""
"dot matrix survey2","survey","16","59762","0.0-16.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","13474","","{""P0_Q0"":null,""P0_Q1"":{""violence"":1,""crime"":1,""drug"":2,""schools"":2,""opportunities"":1}}","","","","","","2","[]","","","","",""
"dot matrix survey3","survey","17","74907","0.0-17.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","15138","","{""P0_Q0"":null,""P0_Q1"":{""movein"":3,""moveout"":1,""shopping"":2,""walk"":4,""park"":4,""school"":3}}","","","","","","2","[]","","","","",""
"sliderTrial","html-slider-response","18","87751","0.0-18.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","12839","[""SV_PolicingMSA/NY_2726/IMG_11_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_14_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_3_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_1_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_10_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_12_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_7_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_2_2726.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","19","93047","0.0-19.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","5291","[""SV_PolicingMSA/NY_2726/IMG_11_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_14_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_3_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_1_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_10_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_12_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_7_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_2_2726.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","20","94948","0.0-20.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","1898","[""SV_PolicingMSA/NY_2726/IMG_11_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_14_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_3_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_1_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_10_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_12_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_7_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_2_2726.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","21","97800","0.0-21.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","2850","[""SV_PolicingMSA/NY_2726/IMG_11_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_14_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_3_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_1_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_10_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_12_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_7_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_2_2726.jpg""]","3","","","","","","2","","4","[""./rc_img/cop_condGroup_3_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_3_SafeStreets_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","22","100714","0.0-22.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","2912","[""SV_PolicingMSA/NY_2726/IMG_11_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_14_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_3_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_1_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_10_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_12_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_7_2726.jpg"",""SV_PolicingMSA/NY_2726/IMG_2_2726.jpg""]","5","","","","","","2","","4","[""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png""]","3","",""
"before_SVSlide_prompt","html-button-response","23","102015","0.0-23.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","1299","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","24","103022","0.0-24.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_14_5291.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","25","104025","0.0-25.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_6_5291.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","26","105030","0.0-26.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_3_5291.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","27","106033","0.0-27.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_5_5291.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","28","107039","0.0-28.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_8_5291.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","29","108043","0.0-29.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_9_5291.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","30","109050","0.0-30.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_4_5291.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","31","110054","0.0-31.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_5291/IMG_2_5291.jpg","null","","","","","","4","","","","","",""
"dot matrix survey1","survey","32","133143","0.0-32.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","23073","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":1,""safe"":2,""walkable"":1,""diverse"":1,""traditional"":1}}","","","","","","4","[]","","","","",""
"dot matrix survey2","survey","33","144173","0.0-33.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","11021","","{""P0_Q0"":null,""P0_Q1"":{""violence"":3,""crime"":3,""drug"":3,""schools"":1,""opportunities"":1}}","","","","","","4","[]","","","","",""
"dot matrix survey3","survey","34","154743","0.0-34.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","10563","","{""P0_Q0"":null,""P0_Q1"":{""movein"":0,""moveout"":4,""shopping"":1,""walk"":2,""park"":2,""school"":1}}","","","","","","4","[]","","","","",""
"sliderTrial","html-slider-response","35","159164","0.0-35.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","4419","[""SV_PolicingMSA/NY_5291/IMG_14_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_6_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_3_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_5_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_8_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_9_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_4_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_2_5291.jpg""]","5","","","","","","4","","4","[""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","36","161280","0.0-36.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","2114","[""SV_PolicingMSA/NY_5291/IMG_14_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_6_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_3_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_5_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_8_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_9_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_4_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_2_5291.jpg""]","3","","","","","","4","","4","[""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","37","163048","0.0-37.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","1766","[""SV_PolicingMSA/NY_5291/IMG_14_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_6_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_3_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_5_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_8_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_9_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_4_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_2_5291.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","38","165149","0.0-38.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","2098","[""SV_PolicingMSA/NY_5291/IMG_14_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_6_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_3_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_5_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_8_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_9_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_4_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_2_5291.jpg""]","3","","","","","","4","","4","[""./rc_img/cop_condGroup_3_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_3_SafeStreets_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","39","167364","0.0-39.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","2213","[""SV_PolicingMSA/NY_5291/IMG_14_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_6_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_3_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_5_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_8_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_9_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_4_5291.jpg"",""SV_PolicingMSA/NY_5291/IMG_2_5291.jpg""]","5","","","","","","4","","4","[""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png""]","3","",""
"before_SVSlide_prompt","html-button-response","40","168314","0.0-40.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","948","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","41","169317","0.0-41.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_2731/IMG_2_2731.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","42","170320","0.0-42.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_2731/IMG_9_2731.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","43","171323","0.0-43.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_2731/IMG_3_2731.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","44","172326","0.0-44.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_2731/IMG_11_2731.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","45","173331","0.0-45.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_2731/IMG_5_2731.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","46","174334","0.0-46.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_2731/IMG_8_2731.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","47","175338","0.0-47.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_2731/IMG_12_2731.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","48","176341","0.0-48.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NY_2731/IMG_10_2731.jpg","null","","","","","","3","","","","","",""
"dot matrix survey1","survey","49","190778","0.0-49.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","14423","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":2,""safe"":3,""walkable"":3,""traditional"":1,""diverse"":2}}","","","","","","3","[]","","","","",""
"dot matrix survey2","survey","50","197374","0.0-50.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","6589","","{""P0_Q0"":null,""P0_Q1"":{""violence"":2,""crime"":2,""drug"":2,""schools"":1,""opportunities"":1}}","","","","","","3","[]","","","","",""
"dot matrix survey3","survey","51","211739","0.0-51.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","14359","","{""P0_Q0"":null,""P0_Q1"":{""movein"":1,""moveout"":3,""shopping"":2,""walk"":3,""park"":3,""school"":2}}","","","","","","3","[]","","","","",""
"sliderTrial","html-slider-response","52","214466","0.0-52.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","2725","[""SV_PolicingMSA/NY_2731/IMG_2_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_9_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_3_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_11_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_5_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_8_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_12_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_10_2731.jpg""]","5","","","","","","3","","4","[""./rc_img/cop_condGroup_8_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_8_CommunitySafety_autoscaled.png""]","3","",""
"sliderTrial","html-slider-response","53","215848","0.0-53.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","1380","[""SV_PolicingMSA/NY_2731/IMG_2_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_9_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_3_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_11_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_5_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_8_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_12_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_10_2731.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","54","216963","0.0-54.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","1113","[""SV_PolicingMSA/NY_2731/IMG_2_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_9_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_3_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_11_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_5_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_8_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_12_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_10_2731.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_17_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_17_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","55","218282","0.0-55.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","1318","[""SV_PolicingMSA/NY_2731/IMG_2_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_9_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_3_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_11_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_5_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_8_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_12_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_10_2731.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","56","220098","0.0-56.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","1813","[""SV_PolicingMSA/NY_2731/IMG_2_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_9_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_3_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_11_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_5_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_8_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_12_2731.jpg"",""SV_PolicingMSA/NY_2731/IMG_10_2731.jpg""]","3","","","","","","3","","4","[""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png""]","3","",""
"before_SVSlide_prompt","html-button-response","57","221098","0.0-57.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","998","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","58","222106","0.0-58.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1052/IMG_10_1052.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","59","223109","0.0-59.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1052/IMG_13_1052.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","60","224114","0.0-60.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1052/IMG_5_1052.jpg","null","","","","","","3","","","","","",""
"street view slide show","image-button-response","61","225117","0.0-61.0","","656776a7904ae00d6b91d1dd","6568ae2f2909018e0e20ca33","11","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/NJ_1052/IMG_11_1052.jpg","null","","","","","","3","","","","","",""
