"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block","accuracy","slider_start","choices","standardized_response","correct","num_attention_checks_correct"
"sliderTrial","html-slider-response","72","430446","0.0-72.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","1250","[""SV_PolicingMSA/CO_1325/IMG_13_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_5_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_3_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_9_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_14_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_11_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_1_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_8_1325.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","73","431728","0.0-73.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","1280","[""SV_PolicingMSA/CO_1325/IMG_13_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_5_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_3_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_9_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_14_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_11_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_1_1325.jpg"",""SV_PolicingMSA/CO_1325/IMG_8_1325.jpg""]","4","","","","","","3","","4","[""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png""]","4","",""
"half-way","html-button-response","74","447481","0.0-74.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","
    <h3>You are now half way through the study.</h3>
    <p>Please take a quick, 15-second break before you continue.</p>
    <img src='assets/img/countdown-15.gif'>
    <p>The study will automatically advance forward after the countdown is complete. <br> However, you may click ""Next"" to advance forward now if you wish.</p>
    ","null","","","","","","","","","","","",""
"before_SVSlide_prompt","html-button-response","75","450554","0.0-75.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","3071","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","76","451555","0.0-76.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_11_649.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","77","452556","0.0-77.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_6_649.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","78","453557","0.0-78.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_14_649.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","79","454558","0.0-79.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_9_649.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","80","455559","0.0-80.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_12_649.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","81","456560","0.0-81.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_3_649.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","82","457561","0.0-82.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_4_649.jpg","null","","","","","","2","","","","","",""
"street view slide show","image-button-response","83","458562","0.0-83.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_649/IMG_8_649.jpg","null","","","","","","2","","","","","",""
"dot matrix survey1","survey","84","470321","0.0-84.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","11746","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":2,""safe"":2,""walkable"":2,""traditional"":2,""diverse"":2}}","","","","","","2","[]","","","","",""
"dot matrix survey2","survey","85","482742","0.0-85.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","12411","","{""P0_Q0"":null,""P0_Q1"":{""violence"":2,""crime"":2,""drug"":2,""schools"":2,""opportunities"":2}}","","","","","","2","[]","","","","",""
"dot matrix survey3","survey","86","499231","0.0-86.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","16480","","{""P0_Q0"":null,""P0_Q1"":{""movein"":2,""moveout"":2,""shopping"":2,""walk"":1,""park"":2,""school"":1}}","","","","","","2","[]","","","","",""
"sliderTrial","html-slider-response","87","501631","0.0-87.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","2397","[""SV_PolicingMSA/CO_649/IMG_11_649.jpg"",""SV_PolicingMSA/CO_649/IMG_6_649.jpg"",""SV_PolicingMSA/CO_649/IMG_14_649.jpg"",""SV_PolicingMSA/CO_649/IMG_9_649.jpg"",""SV_PolicingMSA/CO_649/IMG_12_649.jpg"",""SV_PolicingMSA/CO_649/IMG_3_649.jpg"",""SV_PolicingMSA/CO_649/IMG_4_649.jpg"",""SV_PolicingMSA/CO_649/IMG_8_649.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_8_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_8_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","88","502802","0.0-88.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","1166","[""SV_PolicingMSA/CO_649/IMG_11_649.jpg"",""SV_PolicingMSA/CO_649/IMG_6_649.jpg"",""SV_PolicingMSA/CO_649/IMG_14_649.jpg"",""SV_PolicingMSA/CO_649/IMG_9_649.jpg"",""SV_PolicingMSA/CO_649/IMG_12_649.jpg"",""SV_PolicingMSA/CO_649/IMG_3_649.jpg"",""SV_PolicingMSA/CO_649/IMG_4_649.jpg"",""SV_PolicingMSA/CO_649/IMG_8_649.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","89","503916","0.0-89.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","1110","[""SV_PolicingMSA/CO_649/IMG_11_649.jpg"",""SV_PolicingMSA/CO_649/IMG_6_649.jpg"",""SV_PolicingMSA/CO_649/IMG_14_649.jpg"",""SV_PolicingMSA/CO_649/IMG_9_649.jpg"",""SV_PolicingMSA/CO_649/IMG_12_649.jpg"",""SV_PolicingMSA/CO_649/IMG_3_649.jpg"",""SV_PolicingMSA/CO_649/IMG_4_649.jpg"",""SV_PolicingMSA/CO_649/IMG_8_649.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","90","505018","0.0-90.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","1097","[""SV_PolicingMSA/CO_649/IMG_11_649.jpg"",""SV_PolicingMSA/CO_649/IMG_6_649.jpg"",""SV_PolicingMSA/CO_649/IMG_14_649.jpg"",""SV_PolicingMSA/CO_649/IMG_9_649.jpg"",""SV_PolicingMSA/CO_649/IMG_12_649.jpg"",""SV_PolicingMSA/CO_649/IMG_3_649.jpg"",""SV_PolicingMSA/CO_649/IMG_4_649.jpg"",""SV_PolicingMSA/CO_649/IMG_8_649.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_9_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_9_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","91","506140","0.0-91.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","1118","[""SV_PolicingMSA/CO_649/IMG_11_649.jpg"",""SV_PolicingMSA/CO_649/IMG_6_649.jpg"",""SV_PolicingMSA/CO_649/IMG_14_649.jpg"",""SV_PolicingMSA/CO_649/IMG_9_649.jpg"",""SV_PolicingMSA/CO_649/IMG_12_649.jpg"",""SV_PolicingMSA/CO_649/IMG_3_649.jpg"",""SV_PolicingMSA/CO_649/IMG_4_649.jpg"",""SV_PolicingMSA/CO_649/IMG_8_649.jpg""]","4","","","","","","2","","4","[""./rc_img/cop_condGroup_12_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_12_CommunitySafety_autoscaled.png""]","4","",""
"before_SVSlide_prompt","html-button-response","92","507501","0.0-92.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","1359","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","93","508504","0.0-93.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_8_674.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","94","509506","0.0-94.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_4_674.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","95","510508","0.0-95.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_13_674.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","96","511510","0.0-96.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_7_674.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","97","512511","0.0-97.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_0_674.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","98","513512","0.0-98.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_2_674.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","99","514514","0.0-99.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_10_674.jpg","null","","","","","","4","","","","","",""
"street view slide show","image-button-response","100","515516","0.0-100.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_674/IMG_14_674.jpg","null","","","","","","4","","","","","",""
"dot matrix survey1","survey","101","528836","0.0-101.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","13305","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":2,""safe"":3,""walkable"":2,""traditional"":2,""diverse"":2}}","","","","","","4","[]","","","","",""
"dot matrix survey2","survey","102","542449","0.0-102.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","13605","","{""P0_Q0"":null,""P0_Q1"":{""violence"":1,""crime"":1,""drug"":2,""schools"":1,""opportunities"":3}}","","","","","","4","[]","","","","",""
"dot matrix survey3","survey","103","556994","0.0-103.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","14536","","{""P0_Q0"":null,""P0_Q1"":{""movein"":2,""moveout"":1,""shopping"":3,""walk"":3,""park"":3,""school"":1}}","","","","","","4","[]","","","","",""
"sliderTrial","html-slider-response","104","559062","0.0-104.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","2066","[""SV_PolicingMSA/CO_674/IMG_8_674.jpg"",""SV_PolicingMSA/CO_674/IMG_4_674.jpg"",""SV_PolicingMSA/CO_674/IMG_13_674.jpg"",""SV_PolicingMSA/CO_674/IMG_7_674.jpg"",""SV_PolicingMSA/CO_674/IMG_0_674.jpg"",""SV_PolicingMSA/CO_674/IMG_2_674.jpg"",""SV_PolicingMSA/CO_674/IMG_10_674.jpg"",""SV_PolicingMSA/CO_674/IMG_14_674.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_8_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_8_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","105","560419","0.0-105.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","1352","[""SV_PolicingMSA/CO_674/IMG_8_674.jpg"",""SV_PolicingMSA/CO_674/IMG_4_674.jpg"",""SV_PolicingMSA/CO_674/IMG_13_674.jpg"",""SV_PolicingMSA/CO_674/IMG_7_674.jpg"",""SV_PolicingMSA/CO_674/IMG_0_674.jpg"",""SV_PolicingMSA/CO_674/IMG_2_674.jpg"",""SV_PolicingMSA/CO_674/IMG_10_674.jpg"",""SV_PolicingMSA/CO_674/IMG_14_674.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","106","561647","0.0-106.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","1225","[""SV_PolicingMSA/CO_674/IMG_8_674.jpg"",""SV_PolicingMSA/CO_674/IMG_4_674.jpg"",""SV_PolicingMSA/CO_674/IMG_13_674.jpg"",""SV_PolicingMSA/CO_674/IMG_7_674.jpg"",""SV_PolicingMSA/CO_674/IMG_0_674.jpg"",""SV_PolicingMSA/CO_674/IMG_2_674.jpg"",""SV_PolicingMSA/CO_674/IMG_10_674.jpg"",""SV_PolicingMSA/CO_674/IMG_14_674.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","107","562912","0.0-107.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","1260","[""SV_PolicingMSA/CO_674/IMG_8_674.jpg"",""SV_PolicingMSA/CO_674/IMG_4_674.jpg"",""SV_PolicingMSA/CO_674/IMG_13_674.jpg"",""SV_PolicingMSA/CO_674/IMG_7_674.jpg"",""SV_PolicingMSA/CO_674/IMG_0_674.jpg"",""SV_PolicingMSA/CO_674/IMG_2_674.jpg"",""SV_PolicingMSA/CO_674/IMG_10_674.jpg"",""SV_PolicingMSA/CO_674/IMG_14_674.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_9_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_9_SafeStreets_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","108","564266","0.0-108.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","1351","[""SV_PolicingMSA/CO_674/IMG_8_674.jpg"",""SV_PolicingMSA/CO_674/IMG_4_674.jpg"",""SV_PolicingMSA/CO_674/IMG_13_674.jpg"",""SV_PolicingMSA/CO_674/IMG_7_674.jpg"",""SV_PolicingMSA/CO_674/IMG_0_674.jpg"",""SV_PolicingMSA/CO_674/IMG_2_674.jpg"",""SV_PolicingMSA/CO_674/IMG_10_674.jpg"",""SV_PolicingMSA/CO_674/IMG_14_674.jpg""]","4","","","","","","4","","4","[""./rc_img/cop_condGroup_12_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_12_CommunitySafety_autoscaled.png""]","4","",""
"before_SVSlide_prompt","html-button-response","109","565428","0.0-109.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","1159","Click [Next] to see the next neighborhood!","0","","","","","","","","","","","",""
"street view slide show","image-button-response","110","566430","0.0-110.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_4_368.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","111","567432","0.0-111.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_7_368.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","112","568433","0.0-112.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_6_368.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","113","569434","0.0-113.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_1_368.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","114","570435","0.0-114.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_10_368.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","115","571436","0.0-115.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_9_368.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","116","572437","0.0-116.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_2_368.jpg","null","","","","","","1","","","","","",""
"street view slide show","image-button-response","117","573438","0.0-117.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","null","stimulus/SV_PolicingMSA/CO_368/IMG_11_368.jpg","null","","","","","","1","","","","","",""
"dot matrix survey1","survey","118","589500","0.0-118.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","16049","","{""P0_Q0"":null,""P0_Q1"":{""wealthy"":1,""safe"":2,""walkable"":0,""traditional"":1,""diverse"":3}}","","","","","","1","[]","","","","",""
"dot matrix survey2","survey","119","604438","0.0-119.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","14927","","{""P0_Q0"":null,""P0_Q1"":{""violence"":2,""crime"":3,""drug"":3,""schools"":1,""opportunities"":1}}","","","","","","1","[]","","","","",""
"dot matrix survey3","survey","120","619684","0.0-120.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","15237","","{""P0_Q0"":null,""P0_Q1"":{""movein"":1,""moveout"":3,""shopping"":1,""walk"":0,""park"":1,""school"":1}}","","","","","","1","[]","","","","",""
"sliderTrial","html-slider-response","121","621843","0.0-121.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","2156","[""SV_PolicingMSA/CO_368/IMG_4_368.jpg"",""SV_PolicingMSA/CO_368/IMG_7_368.jpg"",""SV_PolicingMSA/CO_368/IMG_6_368.jpg"",""SV_PolicingMSA/CO_368/IMG_1_368.jpg"",""SV_PolicingMSA/CO_368/IMG_10_368.jpg"",""SV_PolicingMSA/CO_368/IMG_9_368.jpg"",""SV_PolicingMSA/CO_368/IMG_2_368.jpg"",""SV_PolicingMSA/CO_368/IMG_11_368.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png""]","4","",""
"sliderTrial","html-slider-response","122","623033","0.0-122.0","","656776a7904ae00d6b91d1dd","6568aa3357a0ddeca59c067b","4","","","","","","","","","","","","1186","[""SV_PolicingMSA/CO_368/IMG_4_368.jpg"",""SV_PolicingMSA/CO_368/IMG_7_368.jpg"",""SV_PolicingMSA/CO_368/IMG_6_368.jpg"",""SV_PolicingMSA/CO_368/IMG_1_368.jpg"",""SV_PolicingMSA/CO_368/IMG_10_368.jpg"",""SV_PolicingMSA/CO_368/IMG_9_368.jpg"",""SV_PolicingMSA/CO_368/IMG_2_368.jpg"",""SV_PolicingMSA/CO_368/IMG_11_368.jpg""]","4","","","","","","1","","4","[""./rc_img/cop_condGroup_10_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_10_CommunitySafety_autoscaled.png""]","4","",""
